"","price","volume","date","ticker"
"4847",46.85,41315200,2003-02-12,"PETR4.SA"
"4848",46.2,26032000,2003-02-13,"PETR4.SA"
"4849",45.87,15392000,2003-02-14,"PETR4.SA"
"4850",46.2,29840000,2003-02-17,"PETR4.SA"
"4851",45.92,62316800,2003-02-18,"PETR4.SA"
"4852",45.45,29452800,2003-02-19,"PETR4.SA"
"4853",44.5,39510400,2003-02-20,"PETR4.SA"
"4854",45.1,20512000,2003-02-21,"PETR4.SA"
"4855",43.6,22208000,2003-02-24,"PETR4.SA"
"4856",42.61,43414400,2003-02-25,"PETR4.SA"
"4857",41.65,30009600,2003-02-26,"PETR4.SA"
"4858",41.9,38700800,2003-02-27,"PETR4.SA"
"4859",42.69,21894400,2003-02-28,"PETR4.SA"
"4860",41.61,17478400,2003-03-05,"PETR4.SA"
"4861",42.99,39452800,2003-03-06,"PETR4.SA"
"4862",44.1,29856000,2003-03-07,"PETR4.SA"
"4863",43.2,38627200,2003-03-10,"PETR4.SA"
"4864",45,45270400,2003-03-11,"PETR4.SA"
"4865",46.3,46496000,2003-03-12,"PETR4.SA"
"4866",45.85,48691200,2003-03-13,"PETR4.SA"
"4867",46.1,30940800,2003-03-14,"PETR4.SA"
"4868",45.9,59347200,2003-03-17,"PETR4.SA"
"4869",47.6,64947200,2003-03-18,"PETR4.SA"
"4870",47.8,40665600,2003-03-19,"PETR4.SA"
"4871",48.7,42275200,2003-03-20,"PETR4.SA"
"4872",48.2,33958400,2003-03-21,"PETR4.SA"
"4873",46.93,22307200,2003-03-24,"PETR4.SA"
"4874",47.85,20902400,2003-03-25,"PETR4.SA"
"4875",47.3,29430400,2003-03-26,"PETR4.SA"
"4876",47.4,36422400,2003-03-27,"PETR4.SA"
"4877",46.5,24550400,2003-03-28,"PETR4.SA"
"4878",46.4,19379200,2003-03-31,"PETR4.SA"
"4879",47.6,47360000,2003-04-01,"PETR4.SA"
"4880",48.29,45932800,2003-04-02,"PETR4.SA"
"4881",48.9,35641600,2003-04-03,"PETR4.SA"
"4882",49.04,35539200,2003-04-04,"PETR4.SA"
"4883",47.92,52697600,2003-04-07,"PETR4.SA"
"4884",46.17,46896000,2003-04-08,"PETR4.SA"
"4885",46.1,31363200,2003-04-09,"PETR4.SA"
"4886",46.33,43731200,2003-04-10,"PETR4.SA"
"4887",46.35,25833600,2003-04-11,"PETR4.SA"
"4888",46.3,27081600,2003-04-14,"PETR4.SA"
"4889",46.8,21129600,2003-04-15,"PETR4.SA"
"4890",46.3,39923200,2003-04-16,"PETR4.SA"
"4891",47.5,26972800,2003-04-17,"PETR4.SA"
"4892",48.2,39888000,2003-04-22,"PETR4.SA"
"4893",48.66,38883200,2003-04-23,"PETR4.SA"
"4894",48.08,29590400,2003-04-24,"PETR4.SA"
"4895",47.4,26937600,2003-04-25,"PETR4.SA"
"4896",47.8,17635200,2003-04-28,"PETR4.SA"
"4897",49.03,47884800,2003-04-29,"PETR4.SA"
"4898",49.89,42899200,2003-04-30,"PETR4.SA"
"4899",50.7,26896000,2003-05-02,"PETR4.SA"
"4900",51.5,31011200,2003-05-05,"PETR4.SA"
"4901",51.3,45264000,2003-05-06,"PETR4.SA"
"4902",52.34,59056000,2003-05-07,"PETR4.SA"
"4903",51,43155200,2003-05-08,"PETR4.SA"
"4904",52.2,45836800,2003-05-09,"PETR4.SA"
"4905",53.5,34876800,2003-05-12,"PETR4.SA"
"4906",54.35,50492800,2003-05-13,"PETR4.SA"
"4907",54,37478400,2003-05-14,"PETR4.SA"
"4908",55,43174400,2003-05-15,"PETR4.SA"
"4909",54.3,70320000,2003-05-16,"PETR4.SA"
"4910",52.72,43811200,2003-05-19,"PETR4.SA"
"4911",53.1,41068800,2003-05-20,"PETR4.SA"
"4912",53.5,27244800,2003-05-21,"PETR4.SA"
"4913",53.2,41193600,2003-05-22,"PETR4.SA"
"4914",53.3,30710400,2003-05-23,"PETR4.SA"
"4915",52.05,17804800,2003-05-26,"PETR4.SA"
"4916",53.29,35324800,2003-05-27,"PETR4.SA"
"4917",53.61,28678400,2003-05-28,"PETR4.SA"
"4918",52.72,49324800,2003-05-29,"PETR4.SA"
"4919",52.8,34720000,2003-05-30,"PETR4.SA"
"4920",52.45,29926400,2003-06-02,"PETR4.SA"
"4921",52.4,25318400,2003-06-03,"PETR4.SA"
"4922",54,38988800,2003-06-04,"PETR4.SA"
"4923",53.9,41680000,2003-06-05,"PETR4.SA"
"4924",54.31,28822400,2003-06-06,"PETR4.SA"
"4925",54.2,19286400,2003-06-09,"PETR4.SA"
"4926",52.98,54304000,2003-06-10,"PETR4.SA"
"4927",53.5,27212800,2003-06-11,"PETR4.SA"
"4928",54.34,36966400,2003-06-12,"PETR4.SA"
"4929",54.12,33113600,2003-06-13,"PETR4.SA"
"4930",54.3,55888000,2003-06-16,"PETR4.SA"
"4931",54.79,18931200,2003-06-17,"PETR4.SA"
"4932",53.51,35980800,2003-06-18,"PETR4.SA"
"4933",51.1,42156800,2003-06-20,"PETR4.SA"
"4934",49.9,43798400,2003-06-23,"PETR4.SA"
"4935",50.51,41324800,2003-06-24,"PETR4.SA"
"4936",50.2,48243200,2003-06-25,"PETR4.SA"
"4937",50.15,22025600,2003-06-26,"PETR4.SA"
"4938",50.71,19587200,2003-06-27,"PETR4.SA"
"4939",51,37036800,2003-06-30,"PETR4.SA"
"4940",51.14,27305600,2003-07-01,"PETR4.SA"
"4941",52,29062400,2003-07-02,"PETR4.SA"
"4942",51.71,14758400,2003-07-03,"PETR4.SA"
"4943",53,15555200,2003-07-04,"PETR4.SA"
"4944",54,56099200,2003-07-07,"PETR4.SA"
"4945",54.8,44947200,2003-07-08,"PETR4.SA"
"4946",55.1,41321600,2003-07-10,"PETR4.SA"
"4947",54.25,28550400,2003-07-11,"PETR4.SA"
"4948",55,27280000,2003-07-14,"PETR4.SA"
"4949",56.1,39123200,2003-07-15,"PETR4.SA"
"4950",55.93,31817600,2003-07-16,"PETR4.SA"
"4951",56,38396800,2003-07-17,"PETR4.SA"
"4952",57,45027200,2003-07-18,"PETR4.SA"
"4953",57.3,40780800,2003-07-21,"PETR4.SA"
"4954",57.6,21916800,2003-07-22,"PETR4.SA"
"4955",57.3,35651200,2003-07-23,"PETR4.SA"
"4956",56.3,24569600,2003-07-24,"PETR4.SA"
"4957",55.9,24675200,2003-07-25,"PETR4.SA"
"4958",56.5,24908800,2003-07-28,"PETR4.SA"
"4959",56.8,30336000,2003-07-29,"PETR4.SA"
"4960",56.31,24524800,2003-07-30,"PETR4.SA"
"4961",56.45,34896000,2003-07-31,"PETR4.SA"
"4962",53.86,35612800,2003-08-01,"PETR4.SA"
"4963",53.6,364384000,2003-08-04,"PETR4.SA"
"4964",54.8,434112000,2003-08-05,"PETR4.SA"
"4965",54.7,26624000,2003-08-06,"PETR4.SA"
"4966",56.2,40259200,2003-08-07,"PETR4.SA"
"4967",57.8,27235200,2003-08-08,"PETR4.SA"
"4968",58,25398400,2003-08-11,"PETR4.SA"
"4969",58.25,22204800,2003-08-12,"PETR4.SA"
"4970",58.15,42134400,2003-08-13,"PETR4.SA"
"4971",59.65,40240000,2003-08-14,"PETR4.SA"
"4972",58.31,50435200,2003-08-15,"PETR4.SA"
"4973",59.08,63673600,2003-08-18,"PETR4.SA"
"4974",57.66,51273600,2003-08-19,"PETR4.SA"
"4975",57.65,56307200,2003-08-20,"PETR4.SA"
"4976",58.05,56076800,2003-08-21,"PETR4.SA"
"4977",57.9,26092800,2003-08-22,"PETR4.SA"
"4978",57.12,20569600,2003-08-25,"PETR4.SA"
"4979",57.7,35600000,2003-08-26,"PETR4.SA"
"4980",59.25,31596800,2003-08-27,"PETR4.SA"
"4981",59.25,32864000,2003-08-28,"PETR4.SA"
"4982",60.8,42502400,2003-08-29,"PETR4.SA"
"4983",60.1,22032000,2003-09-01,"PETR4.SA"
"4984",60,29750400,2003-09-02,"PETR4.SA"
"4985",61.55,41033600,2003-09-03,"PETR4.SA"
"4986",63.41,76905600,2003-09-04,"PETR4.SA"
"4987",64.82,51088000,2003-09-05,"PETR4.SA"
"4988",64.7,36326400,2003-09-08,"PETR4.SA"
"4989",63.04,60272000,2003-09-09,"PETR4.SA"
"4990",64.1,40457600,2003-09-10,"PETR4.SA"
"4991",64,40076800,2003-09-11,"PETR4.SA"
"4992",64.3,36400000,2003-09-12,"PETR4.SA"
"4993",62.9,54713600,2003-09-15,"PETR4.SA"
"4994",63.25,29587200,2003-09-16,"PETR4.SA"
"4995",63,38595200,2003-09-17,"PETR4.SA"
"4996",63.1,43830400,2003-09-18,"PETR4.SA"
"4997",62.8,47017600,2003-09-19,"PETR4.SA"
"4998",61.69,38320000,2003-09-22,"PETR4.SA"
"4999",60.75,39600000,2003-09-23,"PETR4.SA"
"5000",61.31,53913600,2003-09-24,"PETR4.SA"
"5001",60.25,41616000,2003-09-25,"PETR4.SA"
"5002",60.35,32233600,2003-09-26,"PETR4.SA"
"5003",61,24841600,2003-09-29,"PETR4.SA"
"5004",60.65,39337600,2003-09-30,"PETR4.SA"
"5005",62.5,34128000,2003-10-01,"PETR4.SA"
"5006",64.66,48822400,2003-10-02,"PETR4.SA"
"5007",65.8,68150400,2003-10-03,"PETR4.SA"
"5008",66.2,36995200,2003-10-06,"PETR4.SA"
"5009",66,30982400,2003-10-07,"PETR4.SA"
"5010",66.6,42784000,2003-10-08,"PETR4.SA"
"5011",66.55,54070400,2003-10-09,"PETR4.SA"
"5012",66.51,24806400,2003-10-10,"PETR4.SA"
"5013",68.29,23417600,2003-10-13,"PETR4.SA"
"5014",67.05,49705600,2003-10-14,"PETR4.SA"
"5015",65.22,39673600,2003-10-15,"PETR4.SA"
"5016",65.56,34348800,2003-10-16,"PETR4.SA"
"5017",64.6,17065600,2003-10-17,"PETR4.SA"
"5018",64.69,64803200,2003-10-20,"PETR4.SA"
"5019",64.73,34768000,2003-10-21,"PETR4.SA"
"5020",63.7,29715200,2003-10-22,"PETR4.SA"
"5021",62.7,38182400,2003-10-23,"PETR4.SA"
"5022",63.55,31587200,2003-10-24,"PETR4.SA"
"5023",63.9,39097600,2003-10-27,"PETR4.SA"
"5024",64.85,26064000,2003-10-28,"PETR4.SA"
"5025",64.3,43200000,2003-10-29,"PETR4.SA"
"5026",63.51,31206400,2003-10-30,"PETR4.SA"
"5027",63,43961600,2003-10-31,"PETR4.SA"
"5028",64.9,36051200,2003-11-03,"PETR4.SA"
"5029",64.64,45190400,2003-11-04,"PETR4.SA"
"5030",63.15,27526400,2003-11-05,"PETR4.SA"
"5031",65.2,23168000,2003-11-06,"PETR4.SA"
"5032",65.3,16784000,2003-11-07,"PETR4.SA"
"5033",64.62,14281600,2003-11-10,"PETR4.SA"
"5034",65.45,44412800,2003-11-11,"PETR4.SA"
"5035",66.7,59347200,2003-11-12,"PETR4.SA"
"5036",67.26,40512000,2003-11-13,"PETR4.SA"
"5037",68.7,58272000,2003-11-14,"PETR4.SA"
"5038",67.35,43811200,2003-11-17,"PETR4.SA"
"5039",68.4,26028800,2003-11-18,"PETR4.SA"
"5040",68.75,31587200,2003-11-19,"PETR4.SA"
"5041",68.86,25500800,2003-11-20,"PETR4.SA"
"5042",68.65,33395200,2003-11-21,"PETR4.SA"
"5043",68.71,38467200,2003-11-24,"PETR4.SA"
"5044",69.48,38070400,2003-11-25,"PETR4.SA"
"5045",66.02,40806400,2003-11-26,"PETR4.SA"
"5046",66.65,15328000,2003-11-27,"PETR4.SA"
"5047",66.88,24787200,2003-11-28,"PETR4.SA"
"5048",68.1,23830400,2003-12-01,"PETR4.SA"
"5049",68.65,33209600,2003-12-02,"PETR4.SA"
"5050",68,31097600,2003-12-03,"PETR4.SA"
"5051",68.34,30812800,2003-12-04,"PETR4.SA"
"5052",68.6,39916800,2003-12-05,"PETR4.SA"
"5053",68.75,29676800,2003-12-08,"PETR4.SA"
"5054",71.5,71667200,2003-12-09,"PETR4.SA"
"5055",71.55,43635200,2003-12-10,"PETR4.SA"
"5056",73,39923200,2003-12-11,"PETR4.SA"
"5057",72.26,33513600,2003-12-12,"PETR4.SA"
"5058",71.67,47264000,2003-12-15,"PETR4.SA"
"5059",72.36,27840000,2003-12-16,"PETR4.SA"
"5060",74.1,40140800,2003-12-17,"PETR4.SA"
"5061",75.46,28182400,2003-12-18,"PETR4.SA"
"5062",75.7,31273600,2003-12-19,"PETR4.SA"
"5063",77.49,25484800,2003-12-22,"PETR4.SA"
"5064",75.9,26966400,2003-12-23,"PETR4.SA"
"5065",74.92,18112000,2003-12-26,"PETR4.SA"
"5066",76.44,31996800,2003-12-29,"PETR4.SA"
"5067",76.4,21132800,2003-12-30,"PETR4.SA"
"5068",79.2,23606400,2004-01-02,"PETR4.SA"
"5069",83.8,44755200,2004-01-05,"PETR4.SA"
"5070",88.2,77187200,2004-01-06,"PETR4.SA"
"5071",87.2696,71033600,2004-01-07,"PETR4.SA"
"5072",86.7504,55296000,2004-01-08,"PETR4.SA"
"5073",85.8,42944000,2004-01-09,"PETR4.SA"
"5074",85.9,48848000,2004-01-12,"PETR4.SA"
"5075",86.8,46841600,2004-01-13,"PETR4.SA"
"5076",84.1696,72150400,2004-01-14,"PETR4.SA"
"5077",82.5,37193600,2004-01-15,"PETR4.SA"
"5078",84,47923200,2004-01-16,"PETR4.SA"
"5079",86.16,38323200,2004-01-19,"PETR4.SA"
"5080",87.9,58256000,2004-01-20,"PETR4.SA"
"5081",86.3096,52918400,2004-01-21,"PETR4.SA"
"5082",84.8304,49625600,2004-01-22,"PETR4.SA"
"5083",85.1104,30457600,2004-01-23,"PETR4.SA"
"5084",86.8,30854400,2004-01-26,"PETR4.SA"
"5085",86.3,25436800,2004-01-27,"PETR4.SA"
"5086",86,27033600,2004-01-28,"PETR4.SA"
"5087",81,53328000,2004-01-29,"PETR4.SA"
"5088",78.29,53561600,2004-01-30,"PETR4.SA"
"5089",78.4,51939200,2004-02-02,"PETR4.SA"
"5090",80,84656000,2004-02-03,"PETR4.SA"
"5091",78.29,39209600,2004-02-04,"PETR4.SA"
"5092",77.8,49721600,2004-02-05,"PETR4.SA"
"5093",81.62,47577600,2004-02-06,"PETR4.SA"
"5094",81.5,37488000,2004-02-09,"PETR4.SA"
"5095",83.9,36300800,2004-02-10,"PETR4.SA"
"5096",87.18,56710400,2004-02-11,"PETR4.SA"
"5097",87.1504,43500800,2004-02-12,"PETR4.SA"
"5098",85.7904,50864000,2004-02-13,"PETR4.SA"
"5099",84.8,9724800,2004-02-16,"PETR4.SA"
"5100",85.3,57616000,2004-02-17,"PETR4.SA"
"5101",84.7,63683200,2004-02-18,"PETR4.SA"
"5102",80.84,52342400,2004-02-19,"PETR4.SA"
"5103",80.9,59225600,2004-02-20,"PETR4.SA"
"5104",82.3,22995200,2004-02-25,"PETR4.SA"
"5105",81.12,22489600,2004-02-26,"PETR4.SA"
"5106",82,26326400,2004-02-27,"PETR4.SA"
"5107",85.2,37996800,2004-03-01,"PETR4.SA"
"5108",85.02,42640000,2004-03-02,"PETR4.SA"
"5109",86,26166400,2004-03-03,"PETR4.SA"
"5110",84.9496,24240000,2004-03-04,"PETR4.SA"
"5111",85.68,30201600,2004-03-05,"PETR4.SA"
"5112",86.3,26339200,2004-03-08,"PETR4.SA"
"5113",86.4,34160000,2004-03-09,"PETR4.SA"
"5114",82.7,31299200,2004-03-10,"PETR4.SA"
"5115",81.3,40828800,2004-03-11,"PETR4.SA"
"5116",83.4704,32963200,2004-03-12,"PETR4.SA"
"5117",80.8,29209600,2004-03-15,"PETR4.SA"
"5118",81.2096,32620800,2004-03-16,"PETR4.SA"
"5119",82.6504,29500800,2004-03-17,"PETR4.SA"
"5120",85.9,48876800,2004-03-18,"PETR4.SA"
"5121",83.7904,33417600,2004-03-19,"PETR4.SA"
"5122",82.8,24870400,2004-03-22,"PETR4.SA"
"5123",81.8,27731200,2004-03-23,"PETR4.SA"
"5124",81.6104,42230400,2004-03-24,"PETR4.SA"
"5125",82.1,28649600,2004-03-25,"PETR4.SA"
"5126",82.6904,32512000,2004-03-26,"PETR4.SA"
"5127",82.6504,24416000,2004-03-29,"PETR4.SA"
"5128",83.24,34947200,2004-03-30,"PETR4.SA"
"5129",85.5,52284800,2004-03-31,"PETR4.SA"
"5130",85.24,42006400,2004-04-01,"PETR4.SA"
"5131",86.5,37971200,2004-04-02,"PETR4.SA"
"5132",85.3896,27641600,2004-04-05,"PETR4.SA"
"5133",85.8,24060800,2004-04-06,"PETR4.SA"
"5134",85.4,36614400,2004-04-07,"PETR4.SA"
"5135",86.9896,32736000,2004-04-08,"PETR4.SA"
"5136",88.5,33360000,2004-04-12,"PETR4.SA"
"5137",87.4896,43046400,2004-04-13,"PETR4.SA"
"5138",85.96,34745600,2004-04-14,"PETR4.SA"
"5139",85,30054400,2004-04-15,"PETR4.SA"
"5140",84.6504,25654400,2004-04-16,"PETR4.SA"
"5141",83.9,51113600,2004-04-19,"PETR4.SA"
"5142",81.2,59011200,2004-04-20,"PETR4.SA"
"5143",80.9,59622400,2004-04-22,"PETR4.SA"
"5144",80.2,27443200,2004-04-26,"PETR4.SA"
"5145",81.2,28710400,2004-04-27,"PETR4.SA"
"5146",79.04,39004800,2004-04-28,"PETR4.SA"
"5147",75,80908800,2004-04-29,"PETR4.SA"
"5148",74.7,63993600,2004-04-30,"PETR4.SA"
"5149",75.4,41276800,2004-05-03,"PETR4.SA"
"5150",78.1,56812800,2004-05-04,"PETR4.SA"
"5151",79.1,38352000,2004-05-05,"PETR4.SA"
"5152",74.21,53414400,2004-05-06,"PETR4.SA"
"5153",71.6,57475200,2004-05-07,"PETR4.SA"
"5154",68.9,56342400,2004-05-10,"PETR4.SA"
"5155",74.31,55664000,2004-05-11,"PETR4.SA"
"5156",74.11,49846400,2004-05-12,"PETR4.SA"
"5157",75.2,40368000,2004-05-13,"PETR4.SA"
"5158",73.2,45356800,2004-05-14,"PETR4.SA"
"5159",70.65,38358400,2004-05-17,"PETR4.SA"
"5160",71.2,38470400,2004-05-18,"PETR4.SA"
"5161",71.27,51820800,2004-05-19,"PETR4.SA"
"5162",69.1,49692800,2004-05-20,"PETR4.SA"
"5163",67.21,67027200,2004-05-21,"PETR4.SA"
"5164",71.4,48288000,2004-05-24,"PETR4.SA"
"5165",70.5,30656000,2004-05-25,"PETR4.SA"
"5166",70.34,37216000,2004-05-26,"PETR4.SA"
"5167",72.19,41305600,2004-05-27,"PETR4.SA"
"5168",71,54390400,2004-05-28,"PETR4.SA"
"5169",71.78,19299200,2004-05-31,"PETR4.SA"
"5170",73.8,28268800,2004-06-01,"PETR4.SA"
"5171",73.7,61788800,2004-06-02,"PETR4.SA"
"5172",72.7,19795200,2004-06-03,"PETR4.SA"
"5173",72.79,19619200,2004-06-04,"PETR4.SA"
"5174",74.46,27244800,2004-06-07,"PETR4.SA"
"5175",73.3,39232000,2004-06-08,"PETR4.SA"
"5176",72.4,49747200,2004-06-09,"PETR4.SA"
"5177",72.4,11302400,2004-06-11,"PETR4.SA"
"5178",72.6,62617600,2004-06-14,"PETR4.SA"
"5179",74.65,63008000,2004-06-15,"PETR4.SA"
"5180",74.95,48022400,2004-06-16,"PETR4.SA"
"5181",75.29,46988800,2004-06-17,"PETR4.SA"
"5182",74.9,23148800,2004-06-18,"PETR4.SA"
"5183",73.85,47344000,2004-06-21,"PETR4.SA"
"5184",74.79,36902400,2004-06-22,"PETR4.SA"
"5185",77.7,97772800,2004-06-23,"PETR4.SA"
"5186",77.6,33184000,2004-06-24,"PETR4.SA"
"5187",76.1,25331200,2004-06-25,"PETR4.SA"
"5188",75,25104000,2004-06-28,"PETR4.SA"
"5189",75.65,23680000,2004-06-29,"PETR4.SA"
"5190",77.31,45075200,2004-06-30,"PETR4.SA"
"5191",76.9,38556800,2004-07-01,"PETR4.SA"
"5192",76.8,24400000,2004-07-02,"PETR4.SA"
"5193",76.36,15500800,2004-07-05,"PETR4.SA"
"5194",75.4,31708800,2004-07-06,"PETR4.SA"
"5195",74.3,36028800,2004-07-07,"PETR4.SA"
"5196",74.1,27401600,2004-07-08,"PETR4.SA"
"5197",74.7,31571200,2004-07-12,"PETR4.SA"
"5198",74.3,28982400,2004-07-13,"PETR4.SA"
"5199",74.15,40364800,2004-07-14,"PETR4.SA"
"5200",76.6,52528000,2004-07-15,"PETR4.SA"
"5201",78.38,46259200,2004-07-16,"PETR4.SA"
"5202",77.39,43494400,2004-07-19,"PETR4.SA"
"5203",76.8,32268800,2004-07-20,"PETR4.SA"
"5204",76.35,41513600,2004-07-21,"PETR4.SA"
"5205",75.01,34598400,2004-07-22,"PETR4.SA"
"5206",74.8,32470400,2004-07-23,"PETR4.SA"
"5207",74,31369600,2004-07-26,"PETR4.SA"
"5208",75.7,34041600,2004-07-27,"PETR4.SA"
"5209",77.1,44752000,2004-07-28,"PETR4.SA"
"5210",78.43,38256000,2004-07-29,"PETR4.SA"
"5211",78.1,45238400,2004-07-30,"PETR4.SA"
"5212",77.94,25561600,2004-08-02,"PETR4.SA"
"5213",77.7,28198400,2004-08-03,"PETR4.SA"
"5214",78.6,48179200,2004-08-04,"PETR4.SA"
"5215",77.14,39942400,2004-08-05,"PETR4.SA"
"5216",78.2,41004800,2004-08-06,"PETR4.SA"
"5217",78.1,28822400,2004-08-09,"PETR4.SA"
"5218",79.6,32720000,2004-08-10,"PETR4.SA"
"5219",79.75,72691200,2004-08-11,"PETR4.SA"
"5220",80.3896,52608000,2004-08-12,"PETR4.SA"
"5221",79.5,22195200,2004-08-13,"PETR4.SA"
"5222",79.95,65648000,2004-08-16,"PETR4.SA"
"5223",79.9,25168000,2004-08-17,"PETR4.SA"
"5224",80.7504,45417600,2004-08-18,"PETR4.SA"
"5225",82,32787200,2004-08-19,"PETR4.SA"
"5226",84.6504,57302400,2004-08-20,"PETR4.SA"
"5227",83.92,35107200,2004-08-23,"PETR4.SA"
"5228",83.6504,37171200,2004-08-24,"PETR4.SA"
"5229",84.2496,35376000,2004-08-25,"PETR4.SA"
"5230",82.62,23475200,2004-08-26,"PETR4.SA"
"5231",82.7304,16083200,2004-08-27,"PETR4.SA"
"5232",82,25612800,2004-08-30,"PETR4.SA"
"5233",82,28899200,2004-08-31,"PETR4.SA"
"5234",82.08,22806400,2004-09-01,"PETR4.SA"
"5235",83.3,23756800,2004-09-02,"PETR4.SA"
"5236",83.2,10598400,2004-09-03,"PETR4.SA"
"5237",83.2696,3324800,2004-09-06,"PETR4.SA"
"5238",84.2496,31139200,2004-09-08,"PETR4.SA"
"5239",84.5696,31526400,2004-09-09,"PETR4.SA"
"5240",84.0104,21593600,2004-09-10,"PETR4.SA"
"5241",84,23590400,2004-09-13,"PETR4.SA"
"5242",85.2,45894400,2004-09-14,"PETR4.SA"
"5243",85.1696,31571200,2004-09-15,"PETR4.SA"
"5244",86.2,22284800,2004-09-16,"PETR4.SA"
"5245",87.28,22252800,2004-09-17,"PETR4.SA"
"5246",87.62,41900800,2004-09-20,"PETR4.SA"
"5247",88.9496,39856000,2004-09-21,"PETR4.SA"
"5248",88.4704,37110400,2004-09-22,"PETR4.SA"
"5249",90.98,37366400,2004-09-23,"PETR4.SA"
"5250",92.14,29244800,2004-09-24,"PETR4.SA"
"5251",92.9496,35747200,2004-09-27,"PETR4.SA"
"5252",93.84,42601600,2004-09-28,"PETR4.SA"
"5253",93.66,35248000,2004-09-29,"PETR4.SA"
"5254",93.84,36540800,2004-09-30,"PETR4.SA"
"5255",94,43411200,2004-10-01,"PETR4.SA"
"5256",94.5,27065600,2004-10-04,"PETR4.SA"
"5257",96.4,33094400,2004-10-05,"PETR4.SA"
"5258",96.56,46646400,2004-10-06,"PETR4.SA"
"5259",97.1504,44633600,2004-10-07,"PETR4.SA"
"5260",96.8,45465600,2004-10-08,"PETR4.SA"
"5261",95.6504,8044800,2004-10-11,"PETR4.SA"
"5262",91.9,80361600,2004-10-13,"PETR4.SA"
"5263",91.2496,59827200,2004-10-14,"PETR4.SA"
"5264",93.02,37827200,2004-10-15,"PETR4.SA"
"5265",94.9,70352000,2004-10-18,"PETR4.SA"
"5266",92.5,40716800,2004-10-19,"PETR4.SA"
"5267",92.8896,35328000,2004-10-20,"PETR4.SA"
"5268",94.3096,38444800,2004-10-21,"PETR4.SA"
"5269",94.8,32211200,2004-10-22,"PETR4.SA"
"5270",94.9104,22160000,2004-10-25,"PETR4.SA"
"5271",93.6504,40934400,2004-10-26,"PETR4.SA"
"5272",94.2904,26790400,2004-10-27,"PETR4.SA"
"5273",92.9896,17625600,2004-10-28,"PETR4.SA"
"5274",93.4496,40624000,2004-10-29,"PETR4.SA"
"5275",93.88,8044800,2004-11-01,"PETR4.SA"
"5276",93.6504,31196800,2004-11-03,"PETR4.SA"
"5277",94.2,34819200,2004-11-04,"PETR4.SA"
"5278",95.8,30873600,2004-11-05,"PETR4.SA"
"5279",94.6,31088000,2004-11-08,"PETR4.SA"
"5280",93.8496,22041600,2004-11-09,"PETR4.SA"
"5281",95.2,17827200,2004-11-10,"PETR4.SA"
"5282",95.5504,14278400,2004-11-11,"PETR4.SA"
"5283",95.8,30812800,2004-11-12,"PETR4.SA"
"5284",91.3,78998400,2004-11-16,"PETR4.SA"
"5285",92.04,36428800,2004-11-17,"PETR4.SA"
"5286",90.9,37174400,2004-11-18,"PETR4.SA"
"5287",90.5,28617600,2004-11-19,"PETR4.SA"
"5288",91.6904,26064000,2004-11-22,"PETR4.SA"
"5289",90.1,32566400,2004-11-23,"PETR4.SA"
"5290",89.6,35859200,2004-11-24,"PETR4.SA"
"5291",94.4,50444800,2004-11-25,"PETR4.SA"
"5292",93.82,24150400,2004-11-26,"PETR4.SA"
"5293",92.2496,30544000,2004-11-29,"PETR4.SA"
"5294",92.9,32896000,2004-11-30,"PETR4.SA"
"5295",95.7,43670400,2004-12-01,"PETR4.SA"
"5296",93.9,28377600,2004-12-02,"PETR4.SA"
"5297",93.3096,30384000,2004-12-03,"PETR4.SA"
"5298",94.1504,22380800,2004-12-06,"PETR4.SA"
"5299",92.9,25740800,2004-12-07,"PETR4.SA"
"5300",92.94,26467200,2004-12-08,"PETR4.SA"
"5301",90.4104,26044800,2004-12-09,"PETR4.SA"
"5302",91.9,28752000,2004-12-10,"PETR4.SA"
"5303",92.5,22857600,2004-12-13,"PETR4.SA"
"5304",93.2904,28892800,2004-12-14,"PETR4.SA"
"5305",93.8,70921600,2004-12-15,"PETR4.SA"
"5306",95.6,62121600,2004-12-16,"PETR4.SA"
"5307",94.72,27123200,2004-12-17,"PETR4.SA"
"5308",94.6,69881600,2004-12-20,"PETR4.SA"
"5309",96.6104,38566400,2004-12-21,"PETR4.SA"
"5310",95.3,37372800,2004-12-22,"PETR4.SA"
"5311",96.6504,32531200,2004-12-23,"PETR4.SA"
"5312",96.76,74985600,2004-12-27,"PETR4.SA"
"5313",96.9,15184000,2004-12-28,"PETR4.SA"
"5314",97.88,17363200,2004-12-29,"PETR4.SA"
"5315",97.1504,11993600,2004-12-30,"PETR4.SA"
"5316",94.2,30044800,2005-01-03,"PETR4.SA"
"5317",93.08,37667200,2005-01-04,"PETR4.SA"
"5318",92.72,30873600,2005-01-05,"PETR4.SA"
"5319",93,28224000,2005-01-06,"PETR4.SA"
"5320",93.4104,25980800,2005-01-07,"PETR4.SA"
"5321",92.2,34800000,2005-01-10,"PETR4.SA"
"5322",93.2,27888000,2005-01-11,"PETR4.SA"
"5323",92.7,34035200,2005-01-12,"PETR4.SA"
"5324",93.6104,54348800,2005-01-13,"PETR4.SA"
"5325",94.1,44460800,2005-01-14,"PETR4.SA"
"5326",93.5,35737600,2005-01-17,"PETR4.SA"
"5327",92.5,27420800,2005-01-18,"PETR4.SA"
"5328",93.0504,44195200,2005-01-19,"PETR4.SA"
