ref_date,BA,NOC,SO,WY
2022-02-07,211.919998,367.78537,65.078194,38.77594
2022-02-08,213.270004,373.856628,65.309067,39.542377
2022-02-09,215.860001,378.824005,65.491859,40.28043
2022-02-10,218.75,376.517731,63.442818,39.570766
2022-02-11,212.300003,393.568542,64.250885,39.324753
2022-02-14,210.039993,384.974121,63.346626,38.709705
2022-02-15,217.729996,379.228088,62.548172,39.580227
2022-02-16,218.929993,387.990051,62.403885,39.608616
2022-02-17,213.580002,392.375946,62.326923,38.393204
2022-02-18,209.029999,385.614777,61.977039,38.403004
2022-02-22,198.740005,385.102264,62.482422,37.716892
2022-02-23,196.419998,380.519226,61.073189,36.540688
2022-02-24,198.429993,389.793671,61.112064,37.471844
2022-02-25,201.479996,405.378723,63.211334,38.422611
2022-02-28,205.339996,437.508636,62.948921,38.108955
2022-03-01,194.910004,451.322357,62.29776,37.854115
2022-03-02,197.809998,448.640778,62.754543,38.706863
2022-03-03,188.850006,444.979523,64.533096,38.569004
2022-03-04,180.839996,463.661774,65.679924,38.697014
2022-03-07,169.169998,472.943481,67.283531,37.879749
2022-03-08,173.800003,444.504547,65.913162,37.928978
2022-03-09,178.559998,445.207123,65.232857,38.391769
2022-03-10,178.389999,439.952698,66.680962,39.484737
2022-03-11,176.229996,431.729797,66.758713,39.0121
2022-03-14,175.520004,436.796173,66.729561,38.175144
2022-03-15,179.889999,443.12915,66.729561,38.864407
2022-03-16,188.990005,419.9841,66.593483,38.667473
2022-03-17,190.190002,424.308319,66.486595,38.90379
2022-03-18,192.830002,423.467255,66.117271,39.376431
2022-03-21,185.899994,441.921906,66.953087,38.588699
2022-03-22,191.039993,441.625,66.885056,37.613892
2022-03-23,186.039993,442.238586,66.855896,37.564659
2022-03-24,189.050003,449.808411,67.351563,37.485882
2022-03-25,188.949997,453.380554,68.935738,38.007751
2022-03-28,188.160004,442.119751,69.003754,37.948673
2022-03-29,193.800003,441.634918,70.033958,38.421307
2022-03-30,194.910004,448.58136,70.461594,37.948673
2022-03-31,191.5,442.53537,70.471306,37.318493
2022-04-01,190.759995,450.026123,72.036041,37.436649
2022-04-04,191.179993,447.552277,71.064163,38.18499
2022-04-05,182.649994,449.254303,72.259567,37.269257
2022-04-06,178.720001,456.626221,74.358841,36.914783
2022-04-07,177.970001,465.838684,73.629929,37.318493
2022-04-08,175.199997,458.803223,74.339401,38.086521
2022-04-11,175.029999,457.299133,72.385925,38.421307
2022-04-12,176.279999,458.427185,73.416115,38.972717
2022-04-13,182.869995,459.654144,73.241173,39.445351
2022-04-14,181.940002,462.306091,73.85347,39.287804
2022-04-18,179.850006,460.703064,73.69796,39.209034
2022-04-19,185.979996,459.545349,74.125587,40.794327
2022-04-20,183.550003,458.545898,74.349121,41.483589
2022-04-21,181.020004,438.804901,74.310242,41.089729
2022-04-22,176.919998,442.713531,73.775711,40.88295
2022-04-25,175.910004,439.368896,72.862144,40.981411
2022-04-26,167.039993,437.874756,71.666725,40.242924
2022-04-27,154.460007,435.163422,71.41404,40.233082
2022-04-28,154.220001,440.506866,73.454987,41.257122
2022-04-29,148.839996,434.797302,71.326561,40.587555
2022-05-02,148.610001,434.025482,71.151627,39.435501
2022-05-03,153.580002,446.523193,71.064163,40.538319
2022-05-04,156.970001,457.724609,72.473381,41.572212
2022-05-05,150.470001,461.77179,71.97773,40.026299
2022-05-06,148.899994,463.790405,72.570572,39.524124
2022-05-09,133.309998,449.224609,72.142952,38.618237
2022-05-10,132.949997,445.256592,71.141907,38.125912
2022-05-11,129.389999,441.803162,71.899979,37.210182
2022-05-12,123.139999,446.058136,71.997169,37.633583
2022-05-13,127.199997,448.086639,72.242386,38.116062
2022-05-16,124.050003,453.281616,72.830925,37.594196
2022-05-17,132.050003,454.469086,72.732834,38.775787
2022-05-18,125.519997,450.105286,72.409142,37.338184
2022-05-19,127.139999,443.801971,71.928505,37.279106
2022-05-20,120.699997,438.686127,72.006981,37.052639
2022-05-23,124.07,451.985352,72.732834,37.643425
2022-05-24,119.400002,466.165253,74.243401,36.973862
2022-05-25,122.059998,462.72168,74.243401,37.899441
2022-05-26,127.730003,462.533691,73.851044,38.342533
2022-05-27,132.229996,467.559296,74.616135,39.721058
2022-05-31,131.399994,464.788269,74.213974,38.913639
2022-06-01,130.649994,461.093536,74.106079,38.116062
2022-06-02,140.5,459.722931,74.498428,38.304024
2022-06-03,139.25,475.117523,73.821617,37.928104
2022-06-06,139.240005,475.604187,73.909897,38.521656
2022-06-07,140.820007,488.714478,74.243401,38.660156
2022-06-08,139.630005,469.237823,73.203659,37.957779
2022-06-09,133.729996,459.772614,71.496918,37.433475
2022-06-10,127,460.666473,70.761253,35.445072
2022-06-13,115.860001,457.547821,67.436043,33.901829
2022-06-14,122.160004,451.370117,65.503685,34.050217
2022-06-15,133.720001,455.333008,65.297707,34.139252
2022-06-16,133.360001,445.967102,65.013245,32.417946
2022-06-17,136.800003,440.911713,64.140259,32.635582
2022-06-21,136.75,460.616791,65.866615,33.080746
2022-06-22,137.160004,455.491882,66.396301,32.902679
2022-06-23,133.970001,453.138,67.95591,32.932362
2022-06-24,141.529999,460.547302,68.495399,33.961185
2022-06-27,138.720001,463.646118,69.025085,33.525909
2022-06-28,138.699997,461.510712,69.270302,33.031281
2022-06-29,138.449997,458.670135,69.319344,32.685043
2022-06-30,136.720001,475.316223,69.947105,32.764183
2022-07-01,139.839996,483.063141,71.742142,33.614944
2022-07-05,137.699997,461.20282,69.466476,33.832584
2022-07-06,136.309998,478.59375,70.10405,33.565479
2022-07-07,139.970001,476.120697,69.927498,34.109573
2022-07-08,139.070007,477.163544,69.829407,34.633877
2022-07-11,136.990005,472.277008,70.398323,34.307423
2022-07-12,147.149994,465.692078,70.604309,34.238174
2022-07-13,143.949997,462.037109,69.839211,34.445923
2022-07-14,147.149994,455.869293,70.486603,33.990864
2022-07-15,147.740005,458.064301,70.947624,34.406349
2022-07-18,147.720001,446.205505,70.319847,33.951294
2022-07-19,156.130005,454.280212,70.3787,34.782269
2022-07-20,158.380005,452.969177,69.584183,34.811947
2022-07-21,161.410004,450.7146,69.495903,35.118618
2022-07-22,158.160004,448.777863,70.565071,35.128506
2022-07-25,156.639999,450.237885,71.300735,35.079044
2022-07-26,155.919998,441.626801,72.105072,34.71302
2022-07-27,156.089996,442.778931,71.859848,35.375824
2022-07-28,159.089996,451.370117,74.390533,35.979271
2022-07-29,159.309998,475.643951,75.420464,35.929806
2022-08-01,169.070007,472.39621,75.214485,36.503574
2022-08-02,163.279999,477.779327,74.478813,35.484638
2022-08-03,166.639999,478.474579,75.783394,35.148289
2022-08-04,166.5,474.789795,76.47982,34.811947
2022-08-05,165.039993,474.342865,75.793205,34.742699
2022-08-08,165.889999,466.854095,75.714729,35.217537
2022-08-09,164.850006,470.509094,76.754471,34.851517
2022-08-10,169.020004,469.923126,76.793709,35.692387
2022-08-11,167.880005,467.112335,76.411163,36.038624
2022-08-12,169.990005,476.319336,77.301743,36.493679
2022-08-15,170.470001,483.559753,77.549118000000007,36.55304
2022-08-16,172.080002,482.199066,78.241783,36.691532
2022-08-17,167.199997,489.161407,78.419899,36.187016
2022-08-18,168.690002,489.5289,78.884979,36.305725
2022-08-19,162.919998,487.413391,79.320374,35.811096
2022-08-22,158.979996,480.89798,78.281364,34.960331
2022-08-23,160.070007,479.596893,77.964722,35.128506
2022-08-24,163.600006,485.56604,78.043884,35.623135
2022-08-25,169.380005,491.118042,78.291267,36.226582
2022-08-26,164.529999,483.523254,77.380898,34.999908
2022-08-29,165.419998,484.200989,77.855873,34.455814
2022-08-30,162.210007,479.337158,76.767395,33.62484
2022-08-31,160.25,476.406891,76.262733,33.793011
2022-09-01,153.660004,478.729187,77.944923,33.852684000000004
2022-09-02,151.820007,475.370361,77.054359,33.683617
2022-09-06,152.389999,478.151093,76.965294,33.375324
2022-09-07,155.949997,486.16449,78.914665,33.703506
2022-09-08,157.789993,488.108032,78.578232,33.743286
2022-09-09,157.520004,489.782471,78.687065,34.429489
2022-09-12,158.720001,480.702606,79.310478,34.369823
2022-09-13,147.309998,467.376892,77.410591,32.181927
2022-09-14,149.259995,483.274078,78.598015,31.505669
2022-09-15,149.779999,483.473419,76.480431,31.157595
2022-09-16,144.289993,483.593048,76.440849,30.560896
2022-09-19,144.880005,486.453522,77.450165,31.535503
2022-09-20,145.940002,492.363861,76.411163,29.655905
2022-09-21,143.289993,491.23761,75.332581,29.795134
2022-09-22,138.710007,494.815735,75.144569,29.248159
2022-09-23,131.259995,477.234161,74.204521,28.830471
2022-09-26,127.339996,472.798889,72.383797,28.044819
2022-09-27,127.510002,472.569672,70.968773,27.656965
2022-09-28,133.440002,482.088013,71.760391,28.034874
2022-09-29,125.330002,468.921783,68.653282,27.597296
2022-09-30,121.080002,468.762299,67.287735,28.402838
2022-10-03,126.050003,484.101318,68.999619,29.208382
2022-10-04,133.509995,488.656189,69.949562,29.725519
2022-10-05,132.110001,482.84552,68.010094,29.645958
2022-10-06,132.199997,483.622925,65.041519,29.009481
2022-10-07,129.789993,494.44696,63.44838,28.502287
2022-10-10,131.899994,502.161316,63.31974,28.711132
2022-10-11,131.570007,505.629791,62.973404,29.297884
2022-10-12,130.419998,490.749237,60.855824,29.22827
2022-10-13,132.399994,499.779236,63.379116,29.636013
2022-10-14,133.149994,462.652618,62.844765,28.840416
2022-10-17,136.089996,473.51651,63.606701,29.596235
2022-10-18,137.339996,505.12146,64.705078,29.68574
2022-10-19,138.389999,509.217865,64.012413,28.890141
2022-10-20,139.130005,510.742798,62.834873,28.780746
2022-10-21,141.320007,520.928955,63.824398,29.795134
2022-10-24,142.050003,524.218018,63.913452,29.894583
2022-10-25,146.649994,525.005432,65.031624,30.739906
2022-10-26,133.789993,529.231384,64.952454,30.789631
2022-10-27,139.759995,533.736389,64.487381,30.839355
2022-10-28,143.839996,546.294678,65.645119,30.928862
2022-10-31,142.509995,547.191711,64.794136,30.759796
2022-11-01,143.380005,534.105164,64.843605,30.222767
2022-11-02,147.410004,528.54364,64.121262,29.496784
2022-11-03,156.75,523.769531,64.170731,29.22827
2022-11-04,160.009995,521.038635,64.23011,30.113373
2022-11-07,164.910004,532.99884,62.696339,30.789631
2022-11-08,169.619995,539.138428,63.280159,30.8493
2022-11-09,168.740005,531.374268,62.775501,29.894583
2022-11-10,177.580002,529.829407,65.021721,32.679176
2022-11-11,177.490005,491.068207,64.408218,32.907909
2022-11-14,173.550003,480.14447,63.863979,32.162037
2022-11-15,175.350006,499.061615,65.199837,32.559837
2022-11-16,172.690002,503.457031,65.140472,31.893522
2022-11-17,172.779999,517.131531,64.239998,31.843798
2022-11-18,173.889999,518.69635,65.57,32.092422
2022-11-21,172.940002,526.121704,65.730003,31.843798
2022-11-22,172.5,522.912415,65.949997,32.132202
2022-11-23,174.850006,520.610046,66.360001,31.973083
2022-11-25,178.360001,527.830017,66.910004,32.132202
2022-11-28,171.830002,524.880005,65.839996,31.038254
2022-11-29,175.320007,528.349976,65.730003,31.585228
2022-11-30,178.880005,533.289978,67.639999,32.529999
2022-12-01,175.779999,530.299988,67.720001,32.279999
2022-12-02,182.869995,545.599976,67.339996,32.419998
2022-12-05,185.100006,541.429993,67.480003,31.52
2022-12-06,178.429993,531.809998,68.480003,31.02
2022-12-07,176.5,540.210022,68.5,31.690001
2022-12-08,179.080002,540.549988,68.68,31.67
2022-12-09,179.539993,528.940002,68.360001,31.48
2022-12-12,186.270004,535.179993,71.029999,32.32
2022-12-13,187.130005,525.590027,71.209999,32.889999
2022-12-14,188.25,531.780029,71.110001,32.669998
2022-12-15,183.720001,528.48999,70.370003,31.76
2022-12-16,184.699997,529.869995,69.43,31.299999
2022-12-19,185.679993,532.52002,68.910004,30.83
2022-12-20,188.289993,529.570007,69.470001,30.91
2022-12-21,196,538.789978,70.730003,31.110001
2022-12-22,188.25,531.369995,70.760002,31.049999
2022-12-23,189.059998,534.77002,71.739998,31.49
2022-12-27,189.399994,541.190002,72.269997,31.469999
2022-12-28,188.380005,540.409973,71.650002,30.629999
2022-12-29,188.910004,542,72.190002,31.32
2022-12-30,190.490005,545.609985,71.410004,31
